library,tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_std
pandas,min,0.21179159999999997,0.2132875,0.015412636570179824,0.0332943,0.034134,0.0024671594575318566,0.004058027267455999,0.00015101776501236398
pandas,max,0.21395210000000003,0.2143245,0.006153881168281795,0.033946399999999995,0.0341805,0.0006049606415113113,0.00414488315582271,6.099493573274427e-05
pandas,unique,1.3380093999999998,1.329159,0.07620474758642735,0.1874159,0.185115,0.008633960665109998,0.02503445148468012,0.0010881064392251442
vaex,load_csv,549.7857388,536.415986,33.70514915365336,50.5535191,50.048342500000004,3.7714325566777647,5.567706727981568,0.3236109058505995
vaex,load_json,8305.2577606,8047.2349835,784.7262567577812,789.3386648,781.0543975,61.96774255587398,86.40561718940735,8.152213845047589
vaex,load_hdf,2.519321222222222,2.444513,0.22227341138211845,0.3417354444444445,0.337166,0.01574506537864411,0.043755080964830134,0.0012388771859414226
vaex,save_csv,1549.7259927777777,1550.122192,15.898695656990729,133.67664233333335,129.191486,9.63110957922213,16.012656264834934,0.12670439991993368
vaex,save_json,2220.8060822999996,2222.2490415,63.12829753104042,207.0245481,203.1697175,11.454736945694552,23.330160188674927,0.6742621973644025
vaex,save_hdf,157.5302915,153.23004600000002,19.021544550823556,15.637953900000003,15.132464500000001,2.1069548940422917,1.7366851806640624,0.2193950400773183
vaex,isna,0.2249688,0.20111,0.09647018085720697,0.0332025,0.0302175,0.013392980319306576,0.004463076591491659,0.0017100613107290277
vaex,dropna,3.6984644,3.6186425,0.22166013992907654,0.4979355,0.4740095,0.04755345433708144,0.06271107196807857,0.003728381624056576
vaex,fillna,6.850122999999999,6.870221,0.10395321344506667,0.8460409,0.827439,0.04830517134600257,0.10542178153991695,0.001691721398451475
vaex,replace,0.1388788,0.1142875,0.0585104959355347,0.0183006,0.0179855,0.002953495413159728,0.0026392698287963402,0.00013161019662818676
vaex,drop,0.33814,0.33422799999999997,0.019277155057505522,0.0487303,0.047521,0.003479084683265605,0.00657174587249751,0.00039590330876294937
vaex,groupby,3.6563201,3.4555885,0.6204998302075962,0.5157966,0.4935465,0.08132518107531846,0.06384129524230954,0.009677880086152058
vaex,concat_dataframes,0.48531969999999997,0.4824815,0.01863554837788371,0.0694023,0.0686435,0.00239317483458457,0.009235334396362259,0.0003322334322316004
vaex,sort,2.6804128,2.6873395,0.16227252053108412,0.41059049999999997,0.41531799999999996,0.018352066697120403,0.04477310180664057,0.00173498343265808
vaex,merge,2.3809328,2.4032225,0.08005601461726654,0.3278468,0.326089,0.008194177306681457,0.04199969768524167,0.0014374345363318965
vaex,count,2.6815422,2.642632,0.2526257241237849,0.38237430000000006,0.3727155,0.037744256817134156,0.049688124656677206,0.004815856382683781
vaex,sum,3.0785504,3.0490950000000003,0.17926628447721754,0.4404456,0.44217,0.017441774286656345,0.055999398231506306,0.0017179999606577183
vaex,mean,3.4209080999999997,3.4334325000000003,0.13463921396536416,0.49025370000000007,0.480015,0.026901724946966167,0.06258497238159176,0.002185145548758774
vaex,min,3.0888777000000003,3.0778425,0.14960059922640684,0.43291050000000003,0.435461,0.026551507679518978,0.055862331390380805,0.002921516538784644
vaex,max,3.0102827000000003,2.9483870000000003,0.1616709834049457,0.4252008,0.422594,0.021917005887362135,0.054950118064880316,0.002161920175729003
vaex,unique,3.3916233,2.9276355,1.1878278653915633,0.4571745,0.4149125,0.15853711394794734,0.05701031684875483,0.018936922119778044
